directed_rnbrw,backtrack,directed_cycle,zigzag,zigzag_cycle,weighted_zigzag
0.01,0.01,11.01,0.01,17.009999999999998,1.5773173464794357
1.01,1.01,5.01,1.01,11.01,0.5863360607400855
0.01,2.01,3.01,0.01,21.009999999999998,1.0255644793802687
0.01,0.01,6.01,2.01,13.01,0.592005582137161
0.01,0.01,7.01,1.01,20.009999999999998,1.5746031746031743
1.01,2.01,1.01,1.01,17.009999999999998,1.6241806722689074
0.01,3.01,12.01,1.01,23.009999999999998,0.9397979797979799
1.01,1.01,3.01,0.01,23.009999999999998,1.044278266536331
0.01,4.01,5.01,0.01,18.009999999999998,0.946832656590721
0.01,2.01,11.01,0.01,18.009999999999998,0.6938675213675214
7.01,13.01,51.01,1.01,3.01,0.3433333333333333
0.01,0.01,1.01,1.01,18.009999999999998,1.3254421379535797
0.01,0.01,0.01,0.01,13.01,0.635250626566416
1.01,0.01,0.01,1.01,8.01,1.2907798481711525
1.01,1.01,1.01,2.01,9.01,1.0485031635031636
0.01,0.01,1.01,0.01,11.01,0.6707142857142856
1.01,1.01,3.01,0.01,18.009999999999998,0.8323155929038282
0.01,0.01,2.01,2.01,12.01,1.0338985088985089
0.01,0.01,4.01,1.01,6.01,1.1690798538379183
0.01,1.01,3.01,0.01,12.01,1.4769894433052329
0.01,0.01,0.01,1.01,15.01,0.687129054520359
0.01,0.01,2.01,0.01,12.01,0.609260506518571
0.01,0.01,1.01,0.01,15.01,0.537020202020202
0.01,0.01,1.01,0.01,13.01,1.5236314429153304
3.01,5.01,15.01,0.01,10.01,0.6657539682539683
5.01,12.01,9.01,0.01,9.01,0.9990873015873016
7.01,20.009999999999998,22.009999999999998,0.01,0.01,0.01
0.01,0.01,1.01,2.01,13.01,0.47619047619047616
0.01,0.01,1.01,1.01,14.01,0.5448595848595849
2.01,0.01,0.01,1.01,20.009999999999998,0.8729768178681221
0.01,0.01,3.01,0.01,20.009999999999998,1.0266666666666666
0.01,0.01,2.01,1.01,11.01,0.6914194577352472
0.01,0.01,0.01,3.01,14.01,0.46039682539682536
0.01,0.01,1.01,2.01,7.01,1.1379026529026528
0.01,0.01,0.01,2.01,19.009999999999998,0.5731313131313132
0.01,2.01,1.01,2.01,14.01,0.38857142857142857
0.01,0.01,0.01,1.01,17.009999999999998,0.790358047749352
0.01,0.01,0.01,0.01,14.01,1.278588472295566
0.01,0.01,0.01,0.01,17.009999999999998,0.8895588469501512
0.01,0.01,0.01,1.01,11.01,1.1469047619047619
0.01,0.01,1.01,1.01,19.009999999999998,0.48706222076931455
0.01,0.01,1.01,3.01,18.009999999999998,0.9545378151260503
0.01,1.01,1.01,1.01,10.01,0.5264594177752072
0.01,0.01,2.01,1.01,7.01,0.9673773448773448
0.01,0.01,0.01,0.01,11.01,0.5757938537733934
0.01,0.01,1.01,1.01,8.01,1.0998989898989897
0.01,0.01,5.01,0.01,13.01,0.26053418803418804
2.01,2.01,4.01,3.01,15.01,0.40726890756302525
0.01,1.01,5.01,1.01,15.01,0.1535897435897436
1.01,0.01,3.01,1.01,12.01,0.9178495034377389
0.01,4.01,2.01,1.01,14.01,0.34611111111111115
2.01,0.01,1.01,0.01,10.01,0.5977591036414565
0.01,0.01,3.01,1.01,19.009999999999998,0.3037878787878788
2.01,4.01,2.01,0.01,13.01,0.7225
0.01,0.01,0.01,0.01,15.01,0.2690682264595308
0.01,0.01,2.01,1.01,15.01,0.3989952153110048
0.01,1.01,0.01,1.01,23.009999999999998,0.8397406543900232
0.01,0.01,1.01,1.01,13.01,0.8209848484848485
0.01,0.01,2.01,2.01,23.009999999999998,1.431403363661428
0.01,0.01,2.01,1.01,13.01,2.0795276945276946
0.01,0.01,2.01,0.01,15.01,0.806773376499543
0.01,0.01,2.01,2.01,16.009999999999998,0.2758730158730158
0.01,0.01,1.01,1.01,14.01,0.8176499140459096
0.01,0.01,1.01,0.01,15.01,1.64875379006958
0.01,0.01,2.01,0.01,12.01,0.3652909812561396
0.01,0.01,2.01,1.01,16.009999999999998,1.3823442334426315
0.01,0.01,2.01,0.01,7.01,0.738907203907204
0.01,0.01,3.01,0.01,11.01,0.721213303604608
0.01,0.01,3.01,3.01,16.009999999999998,0.9245469726352079
0.01,0.01,1.01,0.01,13.01,0.6376493150214377
0.01,0.01,0.01,0.01,12.01,0.7982363253856942
0.01,1.01,1.01,0.01,14.01,2.2572776191816435
0.01,0.01,0.01,0.01,19.009999999999998,0.34862150920974444
0.01,0.01,0.01,1.01,10.01,0.39660130718954245
0.01,0.01,0.01,0.01,18.009999999999998,0.8704245165636552
0.01,0.01,0.01,1.01,14.01,2.5860330957312376
0.01,1.01,2.01,0.01,12.01,0.8359920634920635
0.01,0.01,2.01,0.01,18.009999999999998,0.8684965758878802
0.01,0.01,0.01,2.01,23.009999999999998,0.7377467863206403
0.01,0.01,1.01,0.01,16.009999999999998,0.6675114499027544
0.01,0.01,0.01,0.01,15.01,1.5653117419216487
0.01,0.01,0.01,1.01,15.01,1.1821611721611722
0.01,0.01,2.01,2.01,17.009999999999998,1.533417781991636
0.01,1.01,1.01,0.01,16.009999999999998,1.1113199219081573
0.01,0.01,0.01,1.01,22.009999999999998,0.9557708685649863
0.01,0.01,2.01,0.01,19.009999999999998,0.6149459397285484
0.01,0.01,2.01,0.01,14.01,0.31704383335962283
0.01,0.01,1.01,0.01,14.01,1.060551948051948
1.01,1.01,1.01,0.01,17.009999999999998,0.7127777777777777
1.01,0.01,4.01,2.01,8.01,0.9003891859774213
0.01,0.01,2.01,0.01,19.009999999999998,1.6024297924297923
0.01,0.01,1.01,0.01,18.009999999999998,0.9348813686313685
0.01,0.01,0.01,0.01,13.01,0.8705647382352778
0.01,0.01,1.01,0.01,17.009999999999998,1.2365462506841818
0.01,0.01,0.01,1.01,13.01,0.9874692412850308
0.01,0.01,0.01,0.01,22.009999999999998,1.264399883106977
0.01,2.01,1.01,1.01,16.009999999999998,0.9885204991087344
0.01,0.01,0.01,1.01,16.009999999999998,1.3076190476190475
0.01,0.01,1.01,0.01,11.01,1.6351632425545466
0.01,0.01,0.01,3.01,12.01,0.7805938697318007
0.01,0.01,1.01,1.01,12.01,1.475079365079365
0.01,0.01,0.01,0.01,22.009999999999998,0.7047802197802198
0.01,0.01,0.01,0.01,19.009999999999998,0.44192927345850885
0.01,0.01,0.01,0.01,21.009999999999998,0.9429216535098888
0.01,0.01,0.01,1.01,18.009999999999998,1.1219589192169837
0.01,0.01,2.01,0.01,22.009999999999998,1.1941778028734553
0.01,2.01,0.01,3.01,18.009999999999998,0.96
0.01,0.01,2.01,2.01,16.009999999999998,1.2206349206349205
0.01,0.01,1.01,1.01,17.009999999999998,0.4296127946127946
0.01,1.01,0.01,0.01,21.009999999999998,0.8636866359447004
0.01,0.01,1.01,0.01,15.01,1.0306043956043958
0.01,0.01,0.01,2.01,19.009999999999998,1.0195238095238095
0.01,0.01,0.01,1.01,11.01,1.5365318015318012
0.01,0.01,3.01,0.01,16.009999999999998,1.5236314429153304
10.01,13.01,14.01,0.01,10.01,1.538405797101449
2.01,3.01,18.009999999999998,0.01,10.01,1.538405797101449
1.01,1.01,3.01,0.01,15.01,0.8303208556149733
0.01,5.01,0.01,0.01,15.01,0.8303208556149733
0.01,0.01,1.01,0.01,14.01,1.1706568030481073
1.01,0.01,1.01,5.01,19.009999999999998,1.2742757625516246
0.01,0.01,0.01,2.01,17.009999999999998,1.2743939393939392
0.01,0.01,0.01,2.01,22.009999999999998,0.6762878787878788
0.01,0.01,1.01,0.01,14.01,1.7268659842572884
0.01,0.01,0.01,0.01,18.009999999999998,1.0564714714714714
1.01,0.01,0.01,1.01,18.009999999999998,1.7575608640900995
0.01,0.01,0.01,0.01,20.009999999999998,1.895467607105538
0.01,0.01,0.01,1.01,19.009999999999998,1.45521312021312
0.01,0.01,1.01,1.01,13.01,0.9786868686868688
0.01,0.01,0.01,1.01,15.01,1.7335326509239553
8.01,3.01,94.00999999999999,1.01,19.009999999999998,0.47783216783216786
6.01,8.01,72.00999999999999,2.01,15.01,0.9683333333333333
5.01,10.01,52.01,1.01,20.009999999999998,0.842875457875458
2.01,11.01,61.01,0.01,25.009999999999998,1.2354329004329003
14.01,4.01,94.00999999999999,0.01,15.01,1.4421428571428572
18.009999999999998,25.009999999999998,75.00999999999999,1.01,21.009999999999998,1.4309401709401708
6.01,1.01,75.00999999999999,1.01,20.009999999999998,0.8302639751552796
6.01,9.01,71.00999999999999,0.01,12.01,2.464787784679089
5.01,6.01,84.00999999999999,1.01,26.009999999999998,1.8337179487179485
13.01,6.01,45.01,1.01,14.01,0.36
1.01,5.01,45.01,1.01,13.01,0.1576190476190476
0.01,5.01,51.01,0.01,11.01,0.01
1.01,1.01,41.01,1.01,26.009999999999998,1.357172030867683
3.01,7.01,24.009999999999998,0.01,24.009999999999998,0.4127777777777778
3.01,6.01,35.01,0.01,22.009999999999998,1.6313783800740325
0.01,0.01,1.01,1.01,14.01,1.8661152927532239
0.01,0.01,1.01,2.01,13.01,2.0542460317460316
0.01,0.01,2.01,1.01,17.009999999999998,3.1416744558123866
0.01,0.01,0.01,2.01,19.009999999999998,1.9187662337662337
0.01,1.01,6.01,0.01,13.01,0.5562662337662337
0.01,5.01,5.01,1.01,18.009999999999998,0.7786868686868686
0.01,2.01,4.01,0.01,19.009999999999998,1.2275647881530234
0.01,1.01,1.01,0.01,16.009999999999998,1.5273663754546107
0.01,0.01,1.01,0.01,11.01,0.6994230769230769
0.01,0.01,2.01,1.01,13.01,1.1082151906064948
1.01,0.01,2.01,0.01,12.01,1.4115873015873015
1.01,0.01,3.01,2.01,15.01,1.2485179434092477
0.01,1.01,0.01,3.01,17.009999999999998,1.1745344851227204
0.01,1.01,1.01,0.01,17.009999999999998,1.9868578643578638
1.01,1.01,2.01,0.01,16.009999999999998,1.1361331507825196
0.01,1.01,2.01,0.01,13.01,0.7983074441897972
0.01,1.01,0.01,0.01,15.01,0.9429387932329109
0.01,0.01,0.01,0.01,11.01,0.837234753550543
0.01,0.01,1.01,1.01,14.01,0.726231429696588
0.01,2.01,0.01,1.01,16.009999999999998,1.2446390168970813
0.01,0.01,0.01,0.01,16.009999999999998,2.1200358422939067
0.01,0.01,2.01,0.01,13.01,0.21512820512820513
0.01,0.01,2.01,0.01,18.009999999999998,1.989558516196447
1.01,0.01,3.01,2.01,25.009999999999998,1.6811691086691087
1.01,0.01,3.01,1.01,18.009999999999998,0.6961111111111111
0.01,0.01,3.01,0.01,14.01,1.0457304460245636
0.01,1.01,0.01,0.01,15.01,0.8600411586150127
0.01,1.01,5.01,1.01,12.01,0.912707678861739
0.01,0.01,2.01,3.01,15.01,0.6526910507792861
0.01,0.01,0.01,1.01,18.009999999999998,1.824466716858021
0.01,0.01,2.01,1.01,16.009999999999998,1.60468954248366
1.01,1.01,2.01,2.01,23.009999999999998,1.4547671913205849
0.01,0.01,3.01,0.01,20.009999999999998,0.8661507936507937
1.01,1.01,5.01,0.01,21.009999999999998,1.5036868686868687
0.01,0.01,4.01,1.01,18.009999999999998,0.9086691086691087
0.01,0.01,1.01,1.01,16.009999999999998,1.6433333333333333
1.01,0.01,0.01,1.01,10.01,0.6447473798131693
1.01,0.01,1.01,1.01,11.01,1.0880395043552937
0.01,0.01,1.01,0.01,13.01,0.6548574301515478
0.01,0.01,1.01,1.01,18.009999999999998,1.8010540184453225
0.01,2.01,0.01,7.01,18.009999999999998,2.144924030218148
0.01,0.01,1.01,2.01,15.01,2.1882081143494188
6.01,2.01,7.01,2.01,20.009999999999998,1.2076619476619477
3.01,0.01,3.01,1.01,19.009999999999998,1.4650935623516268
0.01,1.01,1.01,0.01,19.009999999999998,0.6032317004897649
9.01,30.009999999999998,74.00999999999999,1.01,16.009999999999998,0.6697027972027972
1.01,7.01,115.00999999999999,0.01,15.01,0.8030361305361305
19.009999999999998,7.01,36.01,3.01,16.009999999999998,1.550208810797046
1.01,2.01,45.01,0.01,13.01,1.6567239967239966
5.01,3.01,37.01,1.01,11.01,1.8694118300000653
2.01,7.01,42.01,0.01,12.01,1.226508304487844
0.01,3.01,24.009999999999998,3.01,11.01,1.2405124684920081
3.01,9.01,41.01,1.01,20.009999999999998,0.950967365967366
7.01,18.009999999999998,46.01,1.01,19.009999999999998,0.950967365967366
0.01,9.01,0.01,0.01,13.01,0.6638461538461538
0.01,2.01,5.01,0.01,15.01,0.9138461538461538
2.01,1.01,8.01,1.01,12.01,0.9266666666666666
0.01,0.01,3.01,0.01,9.01,0.44534889024019453
1.01,2.01,4.01,0.01,11.01,2.039192546583851
0.01,0.01,5.01,2.01,24.009999999999998,0.7379290601871247
0.01,0.01,1.01,0.01,12.01,0.8568614718614718
0.01,0.01,1.01,0.01,19.009999999999998,0.9695959595959596
0.01,1.01,5.01,1.01,16.009999999999998,0.912204228520018
0.01,1.01,2.01,2.01,16.009999999999998,1.8566320677059214
1.01,1.01,2.01,0.01,12.01,1.1439807852965747
0.01,1.01,3.01,0.01,15.01,0.5028321678321679
0.01,1.01,2.01,1.01,20.009999999999998,0.8221304134462029
2.01,0.01,5.01,0.01,13.01,1.098095238095238
0.01,2.01,4.01,1.01,20.009999999999998,1.1889682539682538
0.01,1.01,0.01,2.01,17.009999999999998,0.7957142857142857
0.01,0.01,1.01,2.01,12.01,0.7798338426279602
1.01,0.01,0.01,0.01,22.009999999999998,0.7671895424836602
0.01,1.01,2.01,2.01,17.009999999999998,0.6623809523809524
0.01,0.01,0.01,1.01,17.009999999999998,0.9694696969696969
0.01,0.01,2.01,1.01,13.01,0.6711111111111111
0.01,0.01,0.01,1.01,11.01,1.0393040293040292
0.01,0.01,2.01,0.01,9.01,1.0768115942028984
0.01,0.01,0.01,0.01,14.01,0.7439544513457557
0.01,0.01,2.01,0.01,9.01,0.6534782608695652
1.01,0.01,1.01,0.01,16.009999999999998,1.4400795680591079
0.01,0.01,0.01,1.01,8.01,0.9375
1.01,0.01,0.01,1.01,16.009999999999998,0.704551282051282
0.01,0.01,0.01,0.01,14.01,1.0016666666666665
0.01,0.01,0.01,2.01,17.009999999999998,0.9245469726352079
0.01,0.01,0.01,0.01,11.01,0.7725
0.01,1.01,0.01,0.01,17.009999999999998,1.2184397045135587
0.01,0.01,0.01,1.01,13.01,0.8241975130133025
0.01,1.01,0.01,0.01,11.01,0.5250793650793651
0.01,0.01,2.01,2.01,19.009999999999998,0.46123963755542696
0.01,0.01,1.01,0.01,15.01,0.679413452987307
0.01,0.01,2.01,1.01,16.009999999999998,1.0005913978494623
3.01,1.01,4.01,2.01,19.009999999999998,0.38857142857142857
2.01,0.01,1.01,0.01,18.009999999999998,1.1624743230625585
4.01,1.01,3.01,0.01,21.009999999999998,0.7348538011695906
0.01,0.01,5.01,1.01,21.009999999999998,0.61
0.01,0.01,6.01,1.01,18.009999999999998,0.604047619047619
0.01,0.01,5.01,1.01,12.01,0.802465401039255
1.01,0.01,1.01,0.01,19.009999999999998,1.3689285714285715
0.01,0.01,0.01,1.01,21.009999999999998,1.0715440115440114
1.01,0.01,3.01,2.01,22.009999999999998,0.8055555555555556
2.01,0.01,4.01,0.01,25.009999999999998,2.0223376623376623
0.01,0.01,1.01,0.01,10.01,2.338311965811966
0.01,0.01,7.01,2.01,20.009999999999998,1.5307033162915513
0.01,1.01,0.01,1.01,17.009999999999998,2.0484126984126982
1.01,25.009999999999998,20.009999999999998,0.01,17.009999999999998,0.9342424242424242
4.01,7.01,79.00999999999999,0.01,16.009999999999998,1.1732987343725882
0.01,2.01,91.00999999999999,1.01,16.009999999999998,0.44905631013016406
0.01,15.01,5.01,0.01,21.009999999999998,1.272536075036075
9.01,8.01,91.00999999999999,1.01,21.009999999999998,1.272536075036075
0.01,2.01,4.01,0.01,18.009999999999998,1.6359259259259258
0.01,2.01,7.01,0.01,12.01,1.3926839826839825
0.01,1.01,0.01,2.01,8.01,1.566192881192881
1.01,0.01,14.01,1.01,15.01,1.2569937469937469
1.01,0.01,6.01,5.01,18.009999999999998,2.2109259259259257
4.01,1.01,7.01,2.01,21.009999999999998,1.451399286987522
0.01,3.01,1.01,0.01,18.009999999999998,0.6408473389355742
0.01,1.01,5.01,1.01,14.01,0.3741806722689076
1.01,0.01,3.01,1.01,26.009999999999998,0.7687662337662338
0.01,0.01,10.01,0.01,24.009999999999998,0.5211111111111111
0.01,0.01,10.01,1.01,14.01,0.37706349206349205
2.01,1.01,3.01,2.01,23.009999999999998,1.7200140056022408
1.01,1.01,1.01,1.01,13.01,1.4425396825396826
0.01,0.01,0.01,1.01,19.009999999999998,0.8301649352565829
0.01,0.01,0.01,2.01,13.01,1.5047311460469355
0.01,0.01,0.01,0.01,16.009999999999998,2.01345170326195
0.01,0.01,0.01,0.01,16.009999999999998,1.5210190695929235
0.01,0.01,0.01,1.01,15.01,1.2975487078542671
0.01,0.01,0.01,2.01,14.01,1.0873809523809523
0.01,0.01,0.01,0.01,11.01,1.763968253968254
0.01,0.01,0.01,0.01,16.009999999999998,1.4908372812910018
1.01,0.01,1.01,0.01,15.01,1.6305128205128205
1.01,0.01,1.01,0.01,10.01,2.138846153846154
0.01,0.01,1.01,1.01,12.01,1.2378680101260746
0.01,2.01,1.01,0.01,9.01,1.0848538011695905
0.01,0.01,2.01,0.01,17.009999999999998,1.8816791979949872
0.01,0.01,1.01,0.01,15.01,2.311280708538773
1.01,3.01,11.01,0.01,29.009999999999998,1.6242857142857143
1.01,5.01,19.009999999999998,3.01,34.01,2.340952380952381
3.01,3.01,31.009999999999998,2.01,34.01,3.56
1.01,6.01,27.009999999999998,0.01,11.01,0.44933882731836694
9.01,3.01,34.01,1.01,15.01,0.7826721606517002
0.01,0.01,0.01,2.01,21.009999999999998,0.7242857142857142
0.01,0.01,0.01,0.01,8.01,1.1512393162393162
0.01,0.01,0.01,1.01,15.01,0.5675091575091575
0.01,0.01,0.01,2.01,15.01,1.0306349206349206
0.01,0.01,0.01,1.01,18.009999999999998,1.3433333333333333
0.01,0.01,0.01,0.01,16.009999999999998,1.4928754578754577
0.01,0.01,0.01,1.01,15.01,0.786923076923077
0.01,0.01,0.01,1.01,16.009999999999998,0.834570282658518
0.01,1.01,0.01,0.01,14.01,1.8749798730681082
0.01,0.01,0.01,1.01,22.009999999999998,1.226384243775548
0.01,0.01,0.01,1.01,22.009999999999998,2.4448776223776223
0.01,1.01,0.01,0.01,23.009999999999998,0.9266666666666665
0.01,1.01,0.01,0.01,17.009999999999998,1.100242607633912
1.01,0.01,0.01,0.01,14.01,1.6300396825396823
0.01,0.01,1.01,1.01,26.009999999999998,2.056298276886512
0.01,0.01,0.01,0.01,27.009999999999998,1.7790476190476188
0.01,1.01,0.01,0.01,17.009999999999998,1.3363380041843038
0.01,0.01,0.01,2.01,14.01,0.8720129870129869
0.01,1.01,0.01,1.01,20.009999999999998,0.8802380952380953
0.01,0.01,0.01,1.01,14.01,0.30667919799498744
0.01,0.01,0.01,0.01,18.009999999999998,0.863113553113553
0.01,0.01,0.01,1.01,11.01,1.0000543900543901
0.01,1.01,0.01,0.01,18.009999999999998,1.750216727716728
0.01,0.01,0.01,1.01,22.009999999999998,1.4379151404151405
0.01,0.01,0.01,0.01,6.01,0.9116233766233766
0.01,1.01,0.01,0.01,13.01,0.8661891325049218
0.01,0.01,0.01,0.01,24.009999999999998,1.2766925465838508
0.01,0.01,0.01,1.01,24.009999999999998,1.2766925465838508
